linguagem1,tempo1,tamanhoArray,filePath,linguagem2,tempo2,tamanhoArray,filePath,porcentagem
C,0.0969078,500000,nearly_sorted_ascending.txt,Rust,0.0408731221,500000,nearly_sorted_ascending.txt,137.0941954541809
C,0.0969078,500000,nearly_sorted_ascending.txt,Python,1.1980957985,500000,nearly_sorted_ascending.txt,-91.9115149121358
C,0.1961741,1000000,nearly_sorted_ascending.txt,Rust,0.0833617675,1000000,nearly_sorted_ascending.txt,135.32862352036858
C,0.1961741,1000000,nearly_sorted_ascending.txt,Python,2.4829577208,1000000,nearly_sorted_ascending.txt,-92.09917678595053
C++,2.55475e-05,100,nearly_sorted_ascending.txt,Rust,1.00039e-05,100,nearly_sorted_ascending.txt,155.37540359259887
C++,2.55475e-05,100,nearly_sorted_ascending.txt,Python,0.0001442432,100,nearly_sorted_ascending.txt,-82.28859315378472
C++,2.55475e-05,100,nearly_sorted_ascending.txt,C,1.6e-05,100,nearly_sorted_ascending.txt,59.671875
C++,0.0002518192,1000,nearly_sorted_ascending.txt,Rust,6.72206e-05,1000,nearly_sorted_ascending.txt,274.6161147029334
C++,0.0002518192,1000,nearly_sorted_ascending.txt,Python,0.001624012,1000,nearly_sorted_ascending.txt,-84.49400620192462
C++,0.0002518192,1000,nearly_sorted_ascending.txt,C,0.0001652,1000,nearly_sorted_ascending.txt,52.432929782082304
C++,0.0028727886,10000,nearly_sorted_ascending.txt,Rust,0.0007554019,10000,nearly_sorted_ascending.txt,280.29936117449535
C++,0.0028727886,10000,nearly_sorted_ascending.txt,Python,0.0198753119,10000,nearly_sorted_ascending.txt,-85.54594456452278
C++,0.0028727886,10000,nearly_sorted_ascending.txt,C,0.0019544,10000,nearly_sorted_ascending.txt,46.99082071223907
C++,0.0324416091,100000,nearly_sorted_ascending.txt,Rust,0.0077118697,100000,nearly_sorted_ascending.txt,320.6711259657304
C++,0.0324416091,100000,nearly_sorted_ascending.txt,Python,0.2192527771,100000,nearly_sorted_ascending.txt,-85.20355840911262
C++,0.0324416091,100000,nearly_sorted_ascending.txt,C,0.0221391,100000,nearly_sorted_ascending.txt,46.53535645080423
C++,0.1707878434,500000,nearly_sorted_ascending.txt,Rust,0.0408731221,500000,nearly_sorted_ascending.txt,317.8487833206165
C++,0.1707878434,500000,nearly_sorted_ascending.txt,Python,1.1980957985,500000,nearly_sorted_ascending.txt,-85.74505948407263
C++,0.1707878434,500000,nearly_sorted_ascending.txt,C,0.0969078,500000,nearly_sorted_ascending.txt,76.23745807870986
C++,0.3396138143,1000000,nearly_sorted_ascending.txt,Rust,0.0833617675,1000000,nearly_sorted_ascending.txt,307.39756903546936
C++,0.3396138143,1000000,nearly_sorted_ascending.txt,Python,2.4829577208,1000000,nearly_sorted_ascending.txt,-86.32220712197316
C++,0.3396138143,1000000,nearly_sorted_ascending.txt,C,0.1961741,1000000,nearly_sorted_ascending.txt,73.11857900711664
C#,0.03715584,100,nearly_sorted_ascending.txt,Rust,1.00039e-05,100,nearly_sorted_ascending.txt,371313.5487160008
C#,0.03715584,100,nearly_sorted_ascending.txt,Python,0.0001442432,100,nearly_sorted_ascending.txt,25659.162303664925
C#,0.03715584,100,nearly_sorted_ascending.txt,Java,0.0013014376,100,nearly_sorted_ascending.txt,2754.9843649822324
C#,0.03683196,1000,nearly_sorted_ascending.txt,Rust,6.72206e-05,1000,nearly_sorted_ascending.txt,54692.66772388225
C#,0.03683196,1000,nearly_sorted_ascending.txt,Python,0.001624012,1000,nearly_sorted_ascending.txt,2167.961074179255
C#,0.03683196,1000,nearly_sorted_ascending.txt,Java,0.0041382405,1000,nearly_sorted_ascending.txt,790.0391361981013
C#,0.04107659,10000,nearly_sorted_ascending.txt,Rust,0.0007554019,10000,nearly_sorted_ascending.txt,5337.71335497038
C#,0.04107659,10000,nearly_sorted_ascending.txt,Python,0.0198753119,10000,nearly_sorted_ascending.txt,106.6714233551223
C#,0.04107659,10000,nearly_sorted_ascending.txt,Java,0.0139047823,10000,nearly_sorted_ascending.txt,195.4133988850728
C#,0.09302042,100000,nearly_sorted_ascending.txt,Rust,0.0077118697,100000,nearly_sorted_ascending.txt,1106.1980248447403
C#,0.09302042,100000,nearly_sorted_ascending.txt,Python,0.2192527771,100000,nearly_sorted_ascending.txt,-57.573892002483554
C#,0.09302042,100000,nearly_sorted_ascending.txt,Java,0.162368241,100000,nearly_sorted_ascending.txt,-42.710212645587504
C#,0.26923389,500000,nearly_sorted_ascending.txt,Rust,0.0408731221,500000,nearly_sorted_ascending.txt,558.7064461121751
C#,0.26923389,500000,nearly_sorted_ascending.txt,Python,1.1980957985,500000,nearly_sorted_ascending.txt,-77.52818344433916
C#,0.26923389,500000,nearly_sorted_ascending.txt,Java,0.3719482306,500000,nearly_sorted_ascending.txt,-27.615224955986122
C#,0.47301674,1000000,nearly_sorted_ascending.txt,Rust,0.0833617675,1000000,nearly_sorted_ascending.txt,467.4264764119834
C#,0.47301674,1000000,nearly_sorted_ascending.txt,Python,2.4829577208,1000000,nearly_sorted_ascending.txt,-80.9494645826029
C#,0.47301674,1000000,nearly_sorted_ascending.txt,Java,0.7020397993,1000000,nearly_sorted_ascending.txt,-32.622517915417
Rust,1.00039e-05,100,nearly_sorted_ascending.txt,Python,0.0001442432,100,nearly_sorted_ascending.txt,-93.06456040908687
Rust,6.72206e-05,1000,nearly_sorted_ascending.txt,Python,0.001624012,1000,nearly_sorted_ascending.txt,-95.86083107760287
Rust,0.0007554019,10000,nearly_sorted_ascending.txt,Python,0.0198753119,10000,nearly_sorted_ascending.txt,-96.19929536803897
Rust,0.0077118697,100000,nearly_sorted_ascending.txt,Python,0.2192527771,100000,nearly_sorted_ascending.txt,-96.48265814371753
Rust,0.0408731221,500000,nearly_sorted_ascending.txt,Python,1.1980957985,500000,nearly_sorted_ascending.txt,-96.58849299436885
Rust,0.0833617675,1000000,nearly_sorted_ascending.txt,Python,2.4829577208,1000000,nearly_sorted_ascending.txt,-96.64264249037873
Java,0.0013014376,100,nearly_sorted_ascending.txt,Rust,1.00039e-05,100,nearly_sorted_ascending.txt,12909.30237207489
Java,0.0013014376,100,nearly_sorted_ascending.txt,Python,0.0001442432,100,nearly_sorted_ascending.txt,802.2523072144824
Java,0.0041382405,1000,nearly_sorted_ascending.txt,Rust,6.72206e-05,1000,nearly_sorted_ascending.txt,6056.2088109894885
Java,0.0041382405,1000,nearly_sorted_ascending.txt,Python,0.001624012,1000,nearly_sorted_ascending.txt,154.81588190235047
Java,0.0139047823,10000,nearly_sorted_ascending.txt,Rust,0.0007554019,10000,nearly_sorted_ascending.txt,1740.7131753309066
Java,0.0139047823,10000,nearly_sorted_ascending.txt,Python,0.0198753119,10000,nearly_sorted_ascending.txt,-30.039929084081447
Java,0.162368241,100000,nearly_sorted_ascending.txt,Rust,0.0077118697,100000,nearly_sorted_ascending.txt,2005.4328887325464
Java,0.162368241,100000,nearly_sorted_ascending.txt,Python,0.2192527771,100000,nearly_sorted_ascending.txt,-25.944727748673063
Java,0.3719482306,500000,nearly_sorted_ascending.txt,Rust,0.0408731221,500000,nearly_sorted_ascending.txt,810.0068981517808
Java,0.3719482306,500000,nearly_sorted_ascending.txt,Python,1.1980957985,500000,nearly_sorted_ascending.txt,-68.95505091782526
Java,0.7020397993,1000000,nearly_sorted_ascending.txt,Rust,0.0833617675,1000000,nearly_sorted_ascending.txt,742.1604056080025
Java,0.7020397993,1000000,nearly_sorted_ascending.txt,Python,2.4829577208,1000000,nearly_sorted_ascending.txt,-71.72566437926275
JavaScript,0.0005289664,100,nearly_sorted_ascending.txt,Rust,1.00039e-05,100,nearly_sorted_ascending.txt,5187.60183528424
JavaScript,0.0005289664,100,nearly_sorted_ascending.txt,Python,0.0001442432,100,nearly_sorted_ascending.txt,266.7184310941521
JavaScript,0.0005289664,100,nearly_sorted_ascending.txt,Java,0.0013014376,100,nearly_sorted_ascending.txt,-59.355223792519894
JavaScript,0.0019543203,1000,nearly_sorted_ascending.txt,Rust,6.72206e-05,1000,nearly_sorted_ascending.txt,2807.3234990464234
JavaScript,0.0019543203,1000,nearly_sorted_ascending.txt,Python,0.001624012,1000,nearly_sorted_ascending.txt,20.33903074607823
JavaScript,0.0019543203,1000,nearly_sorted_ascending.txt,Java,0.0041382405,1000,nearly_sorted_ascending.txt,-52.774124655152356
JavaScript,0.0440490272,10000,nearly_sorted_ascending.txt,Rust,0.0007554019,10000,nearly_sorted_ascending.txt,5731.204184156804
JavaScript,0.0440490272,10000,nearly_sorted_ascending.txt,Python,0.0198753119,10000,nearly_sorted_ascending.txt,121.6268475263525
JavaScript,0.0440490272,10000,nearly_sorted_ascending.txt,Java,0.0139047823,10000,nearly_sorted_ascending.txt,216.7904843788888
JavaScript,0.0429823284,100000,nearly_sorted_ascending.txt,Rust,0.0077118697,100000,nearly_sorted_ascending.txt,457.3528868103152
JavaScript,0.0429823284,100000,nearly_sorted_ascending.txt,Python,0.2192527771,100000,nearly_sorted_ascending.txt,-80.39599362502214
JavaScript,0.0429823284,100000,nearly_sorted_ascending.txt,Java,0.162368241,100000,nearly_sorted_ascending.txt,-73.52787211632108
JavaScript,0.1534855974,500000,nearly_sorted_ascending.txt,Rust,0.0408731221,500000,nearly_sorted_ascending.txt,275.5171846781923
JavaScript,0.1534855974,500000,nearly_sorted_ascending.txt,Python,1.1980957985,500000,nearly_sorted_ascending.txt,-87.1892049373546
JavaScript,0.1534855974,500000,nearly_sorted_ascending.txt,Java,0.3719482306,500000,nearly_sorted_ascending.txt,-58.73468811710486
JavaScript,0.3365081115,1000000,nearly_sorted_ascending.txt,Rust,0.0833617675,1000000,nearly_sorted_ascending.txt,303.6719968779452
JavaScript,0.3365081115,1000000,nearly_sorted_ascending.txt,Python,2.4829577208,1000000,nearly_sorted_ascending.txt,-86.44728789858014
JavaScript,0.3365081115,1000000,nearly_sorted_ascending.txt,Java,0.7020397993,1000000,nearly_sorted_ascending.txt,-52.06708909729472
PHP,8.18729e-05,100,nearly_sorted_ascending.txt,Rust,1.00039e-05,100,nearly_sorted_ascending.txt,718.4098201701337
PHP,8.18729e-05,100,nearly_sorted_ascending.txt,Python,0.0001442432,100,nearly_sorted_ascending.txt,-43.23968131599965
PHP,0.0008197784,1000,nearly_sorted_ascending.txt,Rust,6.72206e-05,1000,nearly_sorted_ascending.txt,1119.5344879397092
PHP,0.0008197784,1000,nearly_sorted_ascending.txt,Python,0.001624012,1000,nearly_sorted_ascending.txt,-49.521407477284654
PHP,0.0098902225,10000,nearly_sorted_ascending.txt,Rust,0.0007554019,10000,nearly_sorted_ascending.txt,1209.2662991713416
PHP,0.0098902225,10000,nearly_sorted_ascending.txt,Python,0.0198753119,10000,nearly_sorted_ascending.txt,-50.238655122690176
PHP,0.1115674019,100000,nearly_sorted_ascending.txt,Rust,0.0077118697,100000,nearly_sorted_ascending.txt,1346.6971855087231
PHP,0.1115674019,100000,nearly_sorted_ascending.txt,Python,0.2192527771,100000,nearly_sorted_ascending.txt,-49.114714360441276
PHP,0.6120652914,500000,nearly_sorted_ascending.txt,Rust,0.0408731221,500000,nearly_sorted_ascending.txt,1397.4762385474828
PHP,0.6120652914,500000,nearly_sorted_ascending.txt,Python,1.1980957985,500000,nearly_sorted_ascending.txt,-48.913493214290746
PHP,1.2767816544,1000000,nearly_sorted_ascending.txt,Rust,0.0833617675,1000000,nearly_sorted_ascending.txt,1431.6153827952362
PHP,1.2767816544,1000000,nearly_sorted_ascending.txt,Python,2.4829577208,1000000,nearly_sorted_ascending.txt,-48.57819592720953
C,1.37e-05,100,nearly_sorted_descending.txt,Rust,8.2378e-06,100,nearly_sorted_descending.txt,66.30653815339048
C,1.37e-05,100,nearly_sorted_descending.txt,Python,0.0001379967,100,nearly_sorted_descending.txt,-90.07222636483336
C,0.0001642,1000,nearly_sorted_descending.txt,Rust,6.58459e-05,1000,nearly_sorted_descending.txt,149.37012023527663
C,0.0001642,1000,nearly_sorted_descending.txt,Python,0.0015419483,1000,nearly_sorted_descending.txt,-89.35113453544454
C,0.0017804,10000,nearly_sorted_descending.txt,Rust,0.000702342,10000,nearly_sorted_descending.txt,153.49473618265742
C,0.0017804,10000,nearly_sorted_descending.txt,Python,0.0193075895,10000,nearly_sorted_descending.txt,-90.77875568050584
C,0.0250788,100000,nearly_sorted_descending.txt,Rust,0.0080665792,100000,nearly_sorted_descending.txt,210.89758593084906
C,0.0250788,100000,nearly_sorted_descending.txt,Python,0.2156317949,100000,nearly_sorted_descending.txt,-88.36961867723153
C,0.0952184,500000,nearly_sorted_descending.txt,Rust,0.0397915374,500000,nearly_sorted_descending.txt,139.2930915004053
C,0.0952184,500000,nearly_sorted_descending.txt,Python,1.1974351883,500000,nearly_sorted_descending.txt,-92.04813747496583
C,0.2046511,1000000,nearly_sorted_descending.txt,Rust,0.0837607441,1000000,nearly_sorted_descending.txt,144.3281780730981
C,0.2046511,1000000,nearly_sorted_descending.txt,Python,2.6042131186,1000000,nearly_sorted_descending.txt,-92.14153793565028
C++,2.60637e-05,100,nearly_sorted_descending.txt,Rust,8.2378e-06,100,nearly_sorted_descending.txt,216.39151229697254
C++,2.60637e-05,100,nearly_sorted_descending.txt,Python,0.0001379967,100,nearly_sorted_descending.txt,-81.11280921935091
C++,2.60637e-05,100,nearly_sorted_descending.txt,C,1.37e-05,100,nearly_sorted_descending.txt,90.24598540145986
C++,0.00024123,1000,nearly_sorted_descending.txt,Rust,6.58459e-05,1000,nearly_sorted_descending.txt,266.3553843139816
C++,0.00024123,1000,nearly_sorted_descending.txt,Python,0.0015419483,1000,nearly_sorted_descending.txt,-84.35550660161563
C++,0.00024123,1000,nearly_sorted_descending.txt,C,0.0001642,1000,nearly_sorted_descending.txt,46.912302070645545
C++,0.0027806559,10000,nearly_sorted_descending.txt,Rust,0.000702342,10000,nearly_sorted_descending.txt,295.91194887960563
C++,0.0027806559,10000,nearly_sorted_descending.txt,Python,0.0193075895,10000,nearly_sorted_descending.txt,-85.5981198481561
C++,0.0027806559,10000,nearly_sorted_descending.txt,C,0.0017804,10000,nearly_sorted_descending.txt,56.181526623230724
C++,0.031762201,100000,nearly_sorted_descending.txt,Rust,0.0080665792,100000,nearly_sorted_descending.txt,293.7505628160199
C++,0.031762201,100000,nearly_sorted_descending.txt,Python,0.2156317949,100000,nearly_sorted_descending.txt,-85.27016805906113
C++,0.031762201,100000,nearly_sorted_descending.txt,C,0.0250788,100000,nearly_sorted_descending.txt,26.64960444678373
C++,0.1647075958,500000,nearly_sorted_descending.txt,Rust,0.0397915374,500000,nearly_sorted_descending.txt,313.92619275876484
C++,0.1647075958,500000,nearly_sorted_descending.txt,Python,1.1974351883,500000,nearly_sorted_descending.txt,-86.24496779371955
C++,0.1647075958,500000,nearly_sorted_descending.txt,C,0.0952184,500000,nearly_sorted_descending.txt,72.97874759500264
C++,0.3654643237,1000000,nearly_sorted_descending.txt,Rust,0.0837607441,1000000,nearly_sorted_descending.txt,336.31933744962987
C++,0.3654643237,1000000,nearly_sorted_descending.txt,Python,2.6042131186,1000000,nearly_sorted_descending.txt,-85.96642029449303
C++,0.3654643237,1000000,nearly_sorted_descending.txt,C,0.2046511,1000000,nearly_sorted_descending.txt,78.57921296294033
C#,0.03787133,100,nearly_sorted_descending.txt,Rust,8.2378e-06,100,nearly_sorted_descending.txt,459626.26186603226
C#,0.03787133,100,nearly_sorted_descending.txt,Python,0.0001379967,100,nearly_sorted_descending.txt,27343.649014795283
C#,0.03787133,100,nearly_sorted_descending.txt,Java,0.0013344423,100,nearly_sorted_descending.txt,2737.989323330053
C#,0.0373479,1000,nearly_sorted_descending.txt,Rust,6.58459e-05,1000,nearly_sorted_descending.txt,56620.16025295424
C#,0.0373479,1000,nearly_sorted_descending.txt,Python,0.0015419483,1000,nearly_sorted_descending.txt,2322.1240102537813
C#,0.0373479,1000,nearly_sorted_descending.txt,Java,0.0040988616,1000,nearly_sorted_descending.txt,811.1773864235864
C#,0.04220255,10000,nearly_sorted_descending.txt,Rust,0.000702342,10000,nearly_sorted_descending.txt,5908.831879625594
C#,0.04220255,10000,nearly_sorted_descending.txt,Python,0.0193075895,10000,nearly_sorted_descending.txt,118.5801080968704
C#,0.04220255,10000,nearly_sorted_descending.txt,Java,0.0141435501,10000,nearly_sorted_descending.txt,198.3872486158903
C#,0.09241935,100000,nearly_sorted_descending.txt,Rust,0.0080665792,100000,nearly_sorted_descending.txt,1045.7068443585108
C#,0.09241935,100000,nearly_sorted_descending.txt,Python,0.2156317949,100000,nearly_sorted_descending.txt,-57.140202796688776
C#,0.09241935,100000,nearly_sorted_descending.txt,Java,0.1554844058,100000,nearly_sorted_descending.txt,-40.56037354712006
C#,0.26693556,500000,nearly_sorted_descending.txt,Rust,0.0397915374,500000,nearly_sorted_descending.txt,570.8350002078583
C#,0.26693556,500000,nearly_sorted_descending.txt,Python,1.1974351883,500000,nearly_sorted_descending.txt,-77.70772375756147
C#,0.26693556,500000,nearly_sorted_descending.txt,Java,0.3602895221,500000,nearly_sorted_descending.txt,-25.910817932165443
C#,0.48385186,1000000,nearly_sorted_descending.txt,Rust,0.0837607441,1000000,nearly_sorted_descending.txt,477.659457540564
C#,0.48385186,1000000,nearly_sorted_descending.txt,Python,2.6042131186,1000000,nearly_sorted_descending.txt,-81.4204199900462
C#,0.48385186,1000000,nearly_sorted_descending.txt,Java,0.6416799153,1000000,nearly_sorted_descending.txt,-24.5960722062201
Rust,8.2378e-06,100,nearly_sorted_descending.txt,Python,0.0001379967,100,nearly_sorted_descending.txt,-94.03043695972441
Rust,6.58459e-05,1000,nearly_sorted_descending.txt,Python,0.0015419483,1000,nearly_sorted_descending.txt,-95.7296946985836
Rust,0.000702342,10000,nearly_sorted_descending.txt,Python,0.0193075895,10000,nearly_sorted_descending.txt,-96.36235274216908
Rust,0.0080665792,100000,nearly_sorted_descending.txt,Python,0.2156317949,100000,nearly_sorted_descending.txt,-96.25909564786542
Rust,0.0397915374,500000,nearly_sorted_descending.txt,Python,1.1974351883,500000,nearly_sorted_descending.txt,-96.67693602219157
Rust,0.0837607441,1000000,nearly_sorted_descending.txt,Python,2.6042131186,1000000,nearly_sorted_descending.txt,-96.78364479843228
Java,0.0013344423,100,nearly_sorted_descending.txt,Rust,8.2378e-06,100,nearly_sorted_descending.txt,16099.013086018113
Java,0.0013344423,100,nearly_sorted_descending.txt,Python,0.0001379967,100,nearly_sorted_descending.txt,867.0102980723451
Java,0.0040988616,1000,nearly_sorted_descending.txt,Rust,6.58459e-05,1000,nearly_sorted_descending.txt,6124.930633494265
Java,0.0040988616,1000,nearly_sorted_descending.txt,Python,0.0015419483,1000,nearly_sorted_descending.txt,165.82354285159883
Java,0.0141435501,10000,nearly_sorted_descending.txt,Rust,0.000702342,10000,nearly_sorted_descending.txt,1913.7696592258476
Java,0.0141435501,10000,nearly_sorted_descending.txt,Python,0.0193075895,10000,nearly_sorted_descending.txt,-26.74616321213997
Java,0.1554844058,100000,nearly_sorted_descending.txt,Rust,0.0080665792,100000,nearly_sorted_descending.txt,1827.5135338657556
Java,0.1554844058,100000,nearly_sorted_descending.txt,Python,0.2156317949,100000,nearly_sorted_descending.txt,-27.89356232363301
Java,0.3602895221,500000,nearly_sorted_descending.txt,Rust,0.0397915374,500000,nearly_sorted_descending.txt,805.4425780995333
Java,0.3602895221,500000,nearly_sorted_descending.txt,Python,1.1974351883,500000,nearly_sorted_descending.txt,-69.91156384743434
Java,0.6416799153,1000000,nearly_sorted_descending.txt,Rust,0.0837607441,1000000,nearly_sorted_descending.txt,666.0866939456905
Java,0.6416799153,1000000,nearly_sorted_descending.txt,Python,2.6042131186,1000000,nearly_sorted_descending.txt,-75.3599307707596
JavaScript,0.000433334,100,nearly_sorted_descending.txt,Rust,8.2378e-06,100,nearly_sorted_descending.txt,5160.312219281847
JavaScript,0.000433334,100,nearly_sorted_descending.txt,Python,0.0001379967,100,nearly_sorted_descending.txt,214.01765404535035
JavaScript,0.000433334,100,nearly_sorted_descending.txt,Java,0.0013344423,100,nearly_sorted_descending.txt,-67.52695864032488
JavaScript,0.0019199229,1000,nearly_sorted_descending.txt,Rust,6.58459e-05,1000,nearly_sorted_descending.txt,2815.7820000941592
JavaScript,0.0019199229,1000,nearly_sorted_descending.txt,Python,0.0015419483,1000,nearly_sorted_descending.txt,24.512793327765927
JavaScript,0.0019199229,1000,nearly_sorted_descending.txt,Java,0.0040988616,1000,nearly_sorted_descending.txt,-53.159606560026326
JavaScript,0.043338838,10000,nearly_sorted_descending.txt,Rust,0.000702342,10000,nearly_sorted_descending.txt,6070.617448479515
JavaScript,0.043338838,10000,nearly_sorted_descending.txt,Python,0.0193075895,10000,nearly_sorted_descending.txt,124.46529640585118
JavaScript,0.043338838,10000,nearly_sorted_descending.txt,Java,0.0141435501,10000,nearly_sorted_descending.txt,206.42121457186335
JavaScript,0.0425564981,100000,nearly_sorted_descending.txt,Rust,0.0080665792,100000,nearly_sorted_descending.txt,427.56561418252727
JavaScript,0.0425564981,100000,nearly_sorted_descending.txt,Python,0.2156317949,100000,nearly_sorted_descending.txt,-80.26427497868033
JavaScript,0.0425564981,100000,nearly_sorted_descending.txt,Java,0.1554844058,100000,nearly_sorted_descending.txt,-72.62973229949469
JavaScript,0.1538787574,500000,nearly_sorted_descending.txt,Rust,0.0397915374,500000,nearly_sorted_descending.txt,286.71226962947156
JavaScript,0.1538787574,500000,nearly_sorted_descending.txt,Python,1.1974351883,500000,nearly_sorted_descending.txt,-87.14930387017758
JavaScript,0.1538787574,500000,nearly_sorted_descending.txt,Java,0.3602895221,500000,nearly_sorted_descending.txt,-57.290249102140066
JavaScript,0.3441185523,1000000,nearly_sorted_descending.txt,Rust,0.0837607441,1000000,nearly_sorted_descending.txt,310.83511852421566
JavaScript,0.3441185523,1000000,nearly_sorted_descending.txt,Python,2.6042131186,1000000,nearly_sorted_descending.txt,-86.78608329547949
JavaScript,0.3441185523,1000000,nearly_sorted_descending.txt,Java,0.6416799153,1000000,nearly_sorted_descending.txt,-46.37224197065344
PHP,8.95023e-05,100,nearly_sorted_descending.txt,Rust,8.2378e-06,100,nearly_sorted_descending.txt,986.4830415887739
PHP,8.95023e-05,100,nearly_sorted_descending.txt,Python,0.0001379967,100,nearly_sorted_descending.txt,-35.14170991045438
PHP,0.000793314,1000,nearly_sorted_descending.txt,Rust,6.58459e-05,1000,nearly_sorted_descending.txt,1104.8039437535217
PHP,0.000793314,1000,nearly_sorted_descending.txt,Python,0.0015419483,1000,nearly_sorted_descending.txt,-48.551193318219546
PHP,0.0100398541,10000,nearly_sorted_descending.txt,Rust,0.000702342,10000,nearly_sorted_descending.txt,1329.4822323027813
PHP,0.0100398541,10000,nearly_sorted_descending.txt,Python,0.0193075895,10000,nearly_sorted_descending.txt,-48.0004787754577
PHP,0.1074639559,100000,nearly_sorted_descending.txt,Rust,0.0080665792,100000,nearly_sorted_descending.txt,1232.2122455575718
PHP,0.1074639559,100000,nearly_sorted_descending.txt,Python,0.2156317949,100000,nearly_sorted_descending.txt,-50.16321412626705
PHP,0.6214585066,500000,nearly_sorted_descending.txt,Rust,0.0397915374,500000,nearly_sorted_descending.txt,1461.785613742082
PHP,0.6214585066,500000,nearly_sorted_descending.txt,Python,1.1974351883,500000,nearly_sorted_descending.txt,-48.10086485914237
PHP,1.3264656067,1000000,nearly_sorted_descending.txt,Rust,0.0837607441,1000000,nearly_sorted_descending.txt,1483.6363692237067
PHP,1.3264656067,1000000,nearly_sorted_descending.txt,Python,2.6042131186,1000000,nearly_sorted_descending.txt,-49.06462926455515
